id,name,split,lr,hr,hr_2_5m_path,hr_1m_path,hr_available_resolutions_m,hr_canonical_resolution_m,lon,lat,LC_detail_id,LC_detail_text,LC_superclass_id,LC_superclass_text,bands,native_band_resolution_m,stored_dtype,reflectance_scale,lr_source,lr_collection,lr_grid,lr_native_resolution,lr_width,lr_height,lr_pixel_size_m,lr_nodata,hr_source,hr_width,hr_height,hr_pixel_size_m,hr_nodata,crs,lr_transform,hr_transform,centroid_lon,centroid_lat,land_cover,land_cover_detail_id,land_cover_detail,land_cover_superclass_id,land_cover_superclass,neon_acquisition_id,neon_asset_id,neon_date,neon_start_datetime,neon_end_datetime,s2_asset_id,s2_date,s2_start_datetime,temporal_difference_days,cloud_score_plus_cdf,neon_nodata_percent,s2_nodata_percent,hr_2_5m_width,hr_2_5m_height,hr_2_5m_pixel_size_m,hr_2_5m_nodata,hr_2_5m_transform,hr_2_5m_status,hr_1m_width,hr_1m_height,hr_1m_pixel_size_m,hr_1m_nodata,hr_1m_transform,hr_1m_status
2020_YELL_3__2_7,2020_YELL_3__2_7.tif,validation,s2_l2a_10m/2020_YELL_3__2_7.tif,neon_2.5m_linearized/2020_YELL_3__2_7.tif,neon_2.5m_linearized/2020_YELL_3__2_7.tif,neon_1m_linearized/2020_YELL_3__2_7.tif,"[2.5, 1.0]",2.5,-110.4525238519308,44.95934558823662,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 541900.0, 0.0, -10.0, 4979860.0]","[2.5, 0.0, 541900.0, 0.0, -2.5, 4979860.0]",-110.4525238519308,44.95934558823662,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 541900.0, 0.0, -2.5, 4979860.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 541900.0, 0.0, -1.0, 4979860.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__2_8,2020_YELL_3__2_8.tif,validation,s2_l2a_10m/2020_YELL_3__2_8.tif,neon_2.5m_linearized/2020_YELL_3__2_8.tif,neon_2.5m_linearized/2020_YELL_3__2_8.tif,neon_1m_linearized/2020_YELL_3__2_8.tif,"[2.5, 1.0]",2.5,-110.42006741123448,44.95918538311442,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 544460.0, 0.0, -10.0, 4979860.0]","[2.5, 0.0, 544460.0, 0.0, -2.5, 4979860.0]",-110.42006741123448,44.95918538311442,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9215686274509804,12.0457210258023,0.0,1024,1024,2.5,0,"[2.5, 0.0, 544460.0, 0.0, -2.5, 4979860.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 544460.0, 0.0, -1.0, 4979860.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_1,2020_YELL_3__3_1.tif,validation,s2_l2a_10m/2020_YELL_3__3_1.tif,neon_2.5m_linearized/2020_YELL_3__3_1.tif,neon_2.5m_linearized/2020_YELL_3__3_1.tif,neon_1m_linearized/2020_YELL_3__3_1.tif,"[2.5, 1.0]",2.5,-110.64740860063831,44.937068414657645,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 526540.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 526540.0, 0.0, -2.5, 4977300.0]",-110.64740860063831,44.937068414657645,Tree cover,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200810T180921_20200810T181917_T12TWQ,2020-08-10,2020-08-10 18:21:56.735,36,0.9254901960784314,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 526540.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 526540.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_3,2020_YELL_3__3_3.tif,validation,s2_l2a_10m/2020_YELL_3__3_3.tif,neon_2.5m_linearized/2020_YELL_3__3_3.tif,neon_2.5m_linearized/2020_YELL_3__3_3.tif,neon_1m_linearized/2020_YELL_3__3_3.tif,"[2.5, 1.0]",2.5,-110.58251917759144,44.93684964226062,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 531660.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 531660.0, 0.0, -2.5, 4977300.0]",-110.58251917759144,44.93684964226062,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9215686274509804,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 531660.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 531660.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_4,2020_YELL_3__3_4.tif,validation,s2_l2a_10m/2020_YELL_3__3_4.tif,neon_2.5m_linearized/2020_YELL_3__3_4.tif,neon_2.5m_linearized/2020_YELL_3__3_4.tif,neon_1m_linearized/2020_YELL_3__3_4.tif,"[2.5, 1.0]",2.5,-110.550074759588,44.93672643073633,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 534220.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 534220.0, 0.0, -2.5, 4977300.0]",-110.550074759588,44.93672643073633,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 534220.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 534220.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_5,2020_YELL_3__3_5.tif,validation,s2_l2a_10m/2020_YELL_3__3_5.tif,neon_2.5m_linearized/2020_YELL_3__3_5.tif,neon_2.5m_linearized/2020_YELL_3__3_5.tif,neon_1m_linearized/2020_YELL_3__3_5.tif,"[2.5, 1.0]",2.5,-110.51763055807692,44.93659400253439,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 536780.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 536780.0, 0.0, -2.5, 4977300.0]",-110.51763055807692,44.93659400253439,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9215686274509804,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 536780.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 536780.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_6,2020_YELL_3__3_6.tif,validation,s2_l2a_10m/2020_YELL_3__3_6.tif,neon_2.5m_linearized/2020_YELL_3__3_6.tif,neon_2.5m_linearized/2020_YELL_3__3_6.tif,neon_1m_linearized/2020_YELL_3__3_6.tif,"[2.5, 1.0]",2.5,-110.48518658866664,44.93645235782415,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 539340.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 539340.0, 0.0, -2.5, 4977300.0]",-110.48518658866664,44.93645235782415,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200810T180921_20200810T181917_T12TWQ,2020-08-10,2020-08-10 18:21:56.735,36,0.9215686274509804,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 539340.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 539340.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_7,2020_YELL_3__3_7.tif,validation,s2_l2a_10m/2020_YELL_3__3_7.tif,neon_2.5m_linearized/2020_YELL_3__3_7.tif,neon_2.5m_linearized/2020_YELL_3__3_7.tif,neon_1m_linearized/2020_YELL_3__3_7.tif,"[2.5, 1.0]",2.5,-110.45274286696495,44.936301496786776,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 541900.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 541900.0, 0.0, -2.5, 4977300.0]",-110.45274286696495,44.936301496786776,Tree cover,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9254901960784314,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 541900.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 541900.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_8,2020_YELL_3__3_8.tif,validation,s2_l2a_10m/2020_YELL_3__3_8.tif,neon_2.5m_linearized/2020_YELL_3__3_8.tif,neon_2.5m_linearized/2020_YELL_3__3_8.tif,neon_1m_linearized/2020_YELL_3__3_8.tif,"[2.5, 1.0]",2.5,-110.42029940857884,44.93614141961523,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 544460.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 544460.0, 0.0, -2.5, 4977300.0]",-110.42029940857884,44.93614141961523,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9215686274509804,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 544460.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 544460.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__3_9,2020_YELL_3__3_9.tif,validation,s2_l2a_10m/2020_YELL_3__3_9.tif,neon_2.5m_linearized/2020_YELL_3__3_9.tif,neon_2.5m_linearized/2020_YELL_3__3_9.tif,neon_1m_linearized/2020_YELL_3__3_9.tif,"[2.5, 1.0]",2.5,-110.38785622911448,44.93597212651422,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 547020.0, 0.0, -10.0, 4977300.0]","[2.5, 0.0, 547020.0, 0.0, -2.5, 4977300.0]",-110.38785622911448,44.93597212651422,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200808T181919_20200808T182259_T12TWQ,2020-08-08,2020-08-08 18:31:50.305,34,0.9215686274509804,0.8672919138577656,0.0,1024,1024,2.5,0,"[2.5, 0.0, 547020.0, 0.0, -2.5, 4977300.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 547020.0, 0.0, -1.0, 4977300.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__4_2,2020_YELL_3__4_2.tif,validation,s2_l2a_10m/2020_YELL_3__4_2.tif,neon_2.5m_linearized/2020_YELL_3__4_2.tif,neon_2.5m_linearized/2020_YELL_3__4_2.tif,neon_1m_linearized/2020_YELL_3__4_2.tif,"[2.5, 1.0]",2.5,-110.61511770934924,44.91391892244026,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 529100.0, 0.0, -10.0, 4974740.0]","[2.5, 0.0, 529100.0, 0.0, -2.5, 4974740.0]",-110.61511770934924,44.91391892244026,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9137254901960784,23.47984487812996,0.0,1024,1024,2.5,0,"[2.5, 0.0, 529100.0, 0.0, -2.5, 4974740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 529100.0, 0.0, -1.0, 4974740.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__4_3,2020_YELL_3__4_3.tif,validation,s2_l2a_10m/2020_YELL_3__4_3.tif,neon_2.5m_linearized/2020_YELL_3__4_3.tif,neon_2.5m_linearized/2020_YELL_3__4_3.tif,neon_1m_linearized/2020_YELL_3__4_3.tif,"[2.5, 1.0]",2.5,-110.58268605886616,44.9138050187978,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 531660.0, 0.0, -10.0, 4974740.0]","[2.5, 0.0, 531660.0, 0.0, -2.5, 4974740.0]",-110.58268605886616,44.9138050187978,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 531660.0, 0.0, -2.5, 4974740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 531660.0, 0.0, -1.0, 4974740.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__4_4,2020_YELL_3__4_4.tif,validation,s2_l2a_10m/2020_YELL_3__4_4.tif,neon_2.5m_linearized/2020_YELL_3__4_4.tif,neon_2.5m_linearized/2020_YELL_3__4_4.tif,neon_1m_linearized/2020_YELL_3__4_4.tif,"[2.5, 1.0]",2.5,-110.5502546089721,44.91368190568107,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 534220.0, 0.0, -10.0, 4974740.0]","[2.5, 0.0, 534220.0, 0.0, -2.5, 4974740.0]",-110.5502546089721,44.91368190568107,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9176470588235294,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 534220.0, 0.0, -2.5, 4974740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 534220.0, 0.0, -1.0, 4974740.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__4_5,2020_YELL_3__4_5.tif,validation,s2_l2a_10m/2020_YELL_3__4_5.tif,neon_2.5m_linearized/2020_YELL_3__4_5.tif,neon_2.5m_linearized/2020_YELL_3__4_5.tif,neon_1m_linearized/2020_YELL_3__4_5.tif,"[2.5, 1.0]",2.5,-110.51782337525331,44.91354958324747,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 536780.0, 0.0, -10.0, 4974740.0]","[2.5, 0.0, 536780.0, 0.0, -2.5, 4974740.0]",-110.51782337525331,44.91354958324747,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9215686274509804,0.0,0.0,1024,1024,2.5,0,"[2.5, 0.0, 536780.0, 0.0, -2.5, 4974740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 536780.0, 0.0, -1.0, 4974740.0]",supplementary workflow by-product; not the paper benchmark target
2020_YELL_3__4_6,2020_YELL_3__4_6.tif,validation,s2_l2a_10m/2020_YELL_3__4_6.tif,neon_2.5m_linearized/2020_YELL_3__4_6.tif,neon_2.5m_linearized/2020_YELL_3__4_6.tif,neon_1m_linearized/2020_YELL_3__4_6.tif,"[2.5, 1.0]",2.5,-110.48539237329548,44.91340805166613,52,ShrubScrub,50,Rural,"[""B1"", ""B2"", ""B3"", ""B4"", ""B5"", ""B6"", ""B7"", ""B8"", ""B8A"", ""B9"", ""B11"", ""B12""]","[60, 10, 10, 10, 20, 20, 20, 10, 20, 60, 20, 20]",uint16,10000,Sentinel-2 Level-2A surface reflectance,COPERNICUS/S2_SR_HARMONIZED,12-band aligned stack; all bands sampled on the 10 m tile grid,False,256,256,10.0,65535,NEON AVIRIS-NG convolved with Sentinel-2 spectral response functions and radiometrically corrected,1024,1024,2.5,0,EPSG:32612,"[10.0, 0.0, 539340.0, 0.0, -10.0, 4974740.0]","[2.5, 0.0, 539340.0, 0.0, -2.5, 4974740.0]",-110.48539237329548,44.91340805166613,Grassland,52,ShrubScrub,50,Rural,2020_YELL_3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,2020-07-05,2020-07-05 16:15:44,2020-07-14 16:57:44,COPERNICUS/S2_SR_HARMONIZED/20200601T180921_20200601T181204_T12TWQ,2020-06-01,2020-06-01 18:21:57.000,34,0.9215686274509804,23.166417706136915,0.0,1024,1024,2.5,0,"[2.5, 0.0, 539340.0, 0.0, -2.5, 4974740.0]",canonical paper benchmark target,2560,2560,1.0,0,"[1.0, 0.0, 539340.0, 0.0, -1.0, 4974740.0]",supplementary workflow by-product; not the paper benchmark target
